,Series Name,Series Code,Country Name,Country Code,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
33290,The age at which men and women can retire with full pension benefits is not the same,SG.AGE.FUPN.EQ,Sao Tome and Principe,STP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33291,The age at which men and women can retire with full pension benefits is not the same,SG.AGE.FUPN.EQ,Saudi Arabia,SAU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
33292,The age at which men and women can retire with full pension benefits is not the same,SG.AGE.FUPN.EQ,Senegal,SEN,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
33293,The age at which men and women can retire with full pension benefits is not the same,SG.AGE.FUPN.EQ,Serbia,SRB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33294,The age at which men and women can retire with full pension benefits is not the same,SG.AGE.FUPN.EQ,Seychelles,SYC,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
33295,The age at which men and women can retire with full pension benefits is not the same,SG.AGE.FUPN.EQ,Sierra Leone,SLE,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
33296,The age at which men and women can retire with full pension benefits is not the same,SG.AGE.FUPN.EQ,Singapore,SGP,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
33298,The age at which men and women can retire with full pension benefits is not the same,SG.AGE.FUPN.EQ,Slovak Republic,SVK,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0
33299,The age at which men and women can retire with full pension benefits is not the same,SG.AGE.FUPN.EQ,Slovenia,SVN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
33300,The age at which men and women can retire with full pension benefits is not the same,SG.AGE.FUPN.EQ,Solomon Islands,SLB,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
33301,The age at which men and women can retire with full pension benefits is not the same,SG.AGE.FUPN.EQ,Somalia,SOM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33302,The age at which men and women can retire with full pension benefits is not the same,SG.AGE.FUPN.EQ,South Africa,ZAF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33303,The age at which men and women can retire with full pension benefits is not the same,SG.AGE.FUPN.EQ,South Sudan,SSD,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
33304,The age at which men and women can retire with full pension benefits is not the same,SG.AGE.FUPN.EQ,Spain,ESP,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
33305,The age at which men and women can retire with full pension benefits is not the same,SG.AGE.FUPN.EQ,Sri Lanka,LKA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33306,The age at which men and women can retire with full pension benefits is not the same,SG.AGE.FUPN.EQ,St. Kitts and Nevis,KNA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
33307,The age at which men and women can retire with full pension benefits is not the same,SG.AGE.FUPN.EQ,St. Lucia,LCA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
33309,The age at which men and women can retire with full pension benefits is not the same,SG.AGE.FUPN.EQ,St. Vincent and the Grenadines,VCT,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
33310,The age at which men and women can retire with full pension benefits is not the same,SG.AGE.FUPN.EQ,Sudan,SDN,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
33311,The age at which men and women can retire with full pension benefits is not the same,SG.AGE.FUPN.EQ,Suriname,SUR,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
33312,The age at which men and women can retire with full pension benefits is not the same,SG.AGE.FUPN.EQ,Sweden,SWE,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
33313,The age at which men and women can retire with full pension benefits is not the same,SG.AGE.FUPN.EQ,Switzerland,CHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33314,The age at which men and women can retire with full pension benefits is not the same,SG.AGE.FUPN.EQ,Syrian Arab Republic,SYR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33315,The age at which men and women can retire with full pension benefits is not the same,SG.AGE.FUPN.EQ,Tajikistan,TJK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33316,The age at which men and women can retire with full pension benefits is not the same,SG.AGE.FUPN.EQ,Tanzania,TZA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
33317,The age at which men and women can retire with full pension benefits is not the same,SG.AGE.FUPN.EQ,Thailand,THA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
33318,The age at which men and women can retire with full pension benefits is not the same,SG.AGE.FUPN.EQ,Timor-Leste,TLS,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
33319,The age at which men and women can retire with full pension benefits is not the same,SG.AGE.FUPN.EQ,Togo,TGO,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
33320,The age at which men and women can retire with full pension benefits is not the same,SG.AGE.FUPN.EQ,Tonga,TON,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
33321,The age at which men and women can retire with full pension benefits is not the same,SG.AGE.FUPN.EQ,Trinidad and Tobago,TTO,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
33322,The age at which men and women can retire with full pension benefits is not the same,SG.AGE.FUPN.EQ,Tunisia,TUN,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
33323,The age at which men and women can retire with full pension benefits is not the same,SG.AGE.FUPN.EQ,Turkiye,TUR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33327,The age at which men and women can retire with full pension benefits is not the same,SG.AGE.FUPN.EQ,Uganda,UGA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
33328,The age at which men and women can retire with full pension benefits is not the same,SG.AGE.FUPN.EQ,Ukraine,UKR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
33329,The age at which men and women can retire with full pension benefits is not the same,SG.AGE.FUPN.EQ,United Arab Emirates,ARE,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
33330,The age at which men and women can retire with full pension benefits is not the same,SG.AGE.FUPN.EQ,United Kingdom,GBR,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
33331,The age at which men and women can retire with full pension benefits is not the same,SG.AGE.FUPN.EQ,United States,USA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
33332,The age at which men and women can retire with full pension benefits is not the same,SG.AGE.FUPN.EQ,Uruguay,URY,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
33333,The age at which men and women can retire with full pension benefits is not the same,SG.AGE.FUPN.EQ,Uzbekistan,UZB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33334,The age at which men and women can retire with full pension benefits is not the same,SG.AGE.FUPN.EQ,Vanuatu,VUT,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
33335,The age at which men and women can retire with full pension benefits is not the same,SG.AGE.FUPN.EQ,"Venezuela, RB",VEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33336,The age at which men and women can retire with full pension benefits is not the same,SG.AGE.FUPN.EQ,Vietnam,VNM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33338,The age at which men and women can retire with full pension benefits is not the same,SG.AGE.FUPN.EQ,West Bank and Gaza,PSE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
33339,The age at which men and women can retire with full pension benefits is not the same,SG.AGE.FUPN.EQ,"Yemen, Rep.",YEM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33340,The age at which men and women can retire with full pension benefits is not the same,SG.AGE.FUPN.EQ,Zambia,ZMB,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
33341,The age at which men and women can retire with full pension benefits is not the same,SG.AGE.FUPN.EQ,Zimbabwe,ZWE,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
33390,The age at which men and women can retire with partial pension benefits is not the same,SG.AGE.PAPN.EQ,Afghanistan,AFG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33391,The age at which men and women can retire with partial pension benefits is not the same,SG.AGE.PAPN.EQ,Albania,ALB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33392,The age at which men and women can retire with partial pension benefits is not the same,SG.AGE.PAPN.EQ,Algeria,DZA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33395,The age at which men and women can retire with partial pension benefits is not the same,SG.AGE.PAPN.EQ,Angola,AGO,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
33396,The age at which men and women can retire with partial pension benefits is not the same,SG.AGE.PAPN.EQ,Antigua and Barbuda,ATG,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
33397,The age at which men and women can retire with partial pension benefits is not the same,SG.AGE.PAPN.EQ,Argentina,ARG,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
33398,The age at which men and women can retire with partial pension benefits is not the same,SG.AGE.PAPN.EQ,Armenia,ARM,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
33400,The age at which men and women can retire with partial pension benefits is not the same,SG.AGE.PAPN.EQ,Australia,AUS,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
33401,The age at which men and women can retire with partial pension benefits is not the same,SG.AGE.PAPN.EQ,Austria,AUT,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
33402,The age at which men and women can retire with partial pension benefits is not the same,SG.AGE.PAPN.EQ,Azerbaijan,AZE,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
33403,The age at which men and women can retire with partial pension benefits is not the same,SG.AGE.PAPN.EQ,"Bahamas, The",BHS,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
33404,The age at which men and women can retire with partial pension benefits is not the same,SG.AGE.PAPN.EQ,Bahrain,BHR,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
33405,The age at which men and women can retire with partial pension benefits is not the same,SG.AGE.PAPN.EQ,Bangladesh,BGD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33406,The age at which men and women can retire with partial pension benefits is not the same,SG.AGE.PAPN.EQ,Barbados,BRB,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
33407,The age at which men and women can retire with partial pension benefits is not the same,SG.AGE.PAPN.EQ,Belarus,BLR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33408,The age at which men and women can retire with partial pension benefits is not the same,SG.AGE.PAPN.EQ,Belgium,BEL,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
33409,The age at which men and women can retire with partial pension benefits is not the same,SG.AGE.PAPN.EQ,Belize,BLZ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
33410,The age at which men and women can retire with partial pension benefits is not the same,SG.AGE.PAPN.EQ,Benin,BEN,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
33412,The age at which men and women can retire with partial pension benefits is not the same,SG.AGE.PAPN.EQ,Bhutan,BTN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33413,The age at which men and women can retire with partial pension benefits is not the same,SG.AGE.PAPN.EQ,Bolivia,BOL,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
33414,The age at which men and women can retire with partial pension benefits is not the same,SG.AGE.PAPN.EQ,Bosnia and Herzegovina,BIH,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
33415,The age at which men and women can retire with partial pension benefits is not the same,SG.AGE.PAPN.EQ,Botswana,BWA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
33416,The age at which men and women can retire with partial pension benefits is not the same,SG.AGE.PAPN.EQ,Brazil,BRA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
33418,The age at which men and women can retire with partial pension benefits is not the same,SG.AGE.PAPN.EQ,Brunei Darussalam,BRN,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
33419,The age at which men and women can retire with partial pension benefits is not the same,SG.AGE.PAPN.EQ,Bulgaria,BGR,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0
33420,The age at which men and women can retire with partial pension benefits is not the same,SG.AGE.PAPN.EQ,Burkina Faso,BFA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
33421,The age at which men and women can retire with partial pension benefits is not the same,SG.AGE.PAPN.EQ,Burundi,BDI,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
33422,The age at which men and women can retire with partial pension benefits is not the same,SG.AGE.PAPN.EQ,Cabo Verde,CPV,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
33423,The age at which men and women can retire with partial pension benefits is not the same,SG.AGE.PAPN.EQ,Cambodia,KHM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
33424,The age at which men and women can retire with partial pension benefits is not the same,SG.AGE.PAPN.EQ,Cameroon,CMR,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
33425,The age at which men and women can retire with partial pension benefits is not the same,SG.AGE.PAPN.EQ,Canada,CAN,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
33427,The age at which men and women can retire with partial pension benefits is not the same,SG.AGE.PAPN.EQ,Central African Republic,CAF,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
33428,The age at which men and women can retire with partial pension benefits is not the same,SG.AGE.PAPN.EQ,Chad,TCD,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
33430,The age at which men and women can retire with partial pension benefits is not the same,SG.AGE.PAPN.EQ,Chile,CHL,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
33431,The age at which men and women can retire with partial pension benefits is not the same,SG.AGE.PAPN.EQ,China,CHN,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
33432,The age at which men and women can retire with partial pension benefits is not the same,SG.AGE.PAPN.EQ,Colombia,COL,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
33433,The age at which men and women can retire with partial pension benefits is not the same,SG.AGE.PAPN.EQ,Comoros,COM,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
33434,The age at which men and women can retire with partial pension benefits is not the same,SG.AGE.PAPN.EQ,"Congo, Dem. Rep.",COD,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
33435,The age at which men and women can retire with partial pension benefits is not the same,SG.AGE.PAPN.EQ,"Congo, Rep.",COG,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
33436,The age at which men and women can retire with partial pension benefits is not the same,SG.AGE.PAPN.EQ,Costa Rica,CRI,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
33437,The age at which men and women can retire with partial pension benefits is not the same,SG.AGE.PAPN.EQ,Cote d'Ivoire,CIV,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
33438,The age at which men and women can retire with partial pension benefits is not the same,SG.AGE.PAPN.EQ,Croatia,HRV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33441,The age at which men and women can retire with partial pension benefits is not the same,SG.AGE.PAPN.EQ,Cyprus,CYP,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
33442,The age at which men and women can retire with partial pension benefits is not the same,SG.AGE.PAPN.EQ,Czechia,CZE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33443,The age at which men and women can retire with partial pension benefits is not the same,SG.AGE.PAPN.EQ,Denmark,DNK,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
33444,The age at which men and women can retire with partial pension benefits is not the same,SG.AGE.PAPN.EQ,Djibouti,DJI,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
33445,The age at which men and women can retire with partial pension benefits is not the same,SG.AGE.PAPN.EQ,Dominica,DMA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
33446,The age at which men and women can retire with partial pension benefits is not the same,SG.AGE.PAPN.EQ,Dominican Republic,DOM,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
33447,The age at which men and women can retire with partial pension benefits is not the same,SG.AGE.PAPN.EQ,Ecuador,ECU,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
33448,The age at which men and women can retire with partial pension benefits is not the same,SG.AGE.PAPN.EQ,"Egypt, Arab Rep.",EGY,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
33449,The age at which men and women can retire with partial pension benefits is not the same,SG.AGE.PAPN.EQ,El Salvador,SLV,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
33450,The age at which men and women can retire with partial pension benefits is not the same,SG.AGE.PAPN.EQ,Equatorial Guinea,GNQ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
33451,The age at which men and women can retire with partial pension benefits is not the same,SG.AGE.PAPN.EQ,Eritrea,ERI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33452,The age at which men and women can retire with partial pension benefits is not the same,SG.AGE.PAPN.EQ,Estonia,EST,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
33453,The age at which men and women can retire with partial pension benefits is not the same,SG.AGE.PAPN.EQ,Eswatini,SWZ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
33454,The age at which men and women can retire with partial pension benefits is not the same,SG.AGE.PAPN.EQ,Ethiopia,ETH,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
33456,The age at which men and women can retire with partial pension benefits is not the same,SG.AGE.PAPN.EQ,Fiji,FJI,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
33457,The age at which men and women can retire with partial pension benefits is not the same,SG.AGE.PAPN.EQ,Finland,FIN,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
33458,The age at which men and women can retire with partial pension benefits is not the same,SG.AGE.PAPN.EQ,France,FRA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
33460,The age at which men and women can retire with partial pension benefits is not the same,SG.AGE.PAPN.EQ,Gabon,GAB,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
33461,The age at which men and women can retire with partial pension benefits is not the same,SG.AGE.PAPN.EQ,"Gambia, The",GMB,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
33462,The age at which men and women can retire with partial pension benefits is not the same,SG.AGE.PAPN.EQ,Georgia,GEO,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
33463,The age at which men and women can retire with partial pension benefits is not the same,SG.AGE.PAPN.EQ,Germany,DEU,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
33464,The age at which men and women can retire with partial pension benefits is not the same,SG.AGE.PAPN.EQ,Ghana,GHA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
33466,The age at which men and women can retire with partial pension benefits is not the same,SG.AGE.PAPN.EQ,Greece,GRC,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
33468,The age at which men and women can retire with partial pension benefits is not the same,SG.AGE.PAPN.EQ,Grenada,GRD,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
33470,The age at which men and women can retire with partial pension benefits is not the same,SG.AGE.PAPN.EQ,Guatemala,GTM,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
33471,The age at which men and women can retire with partial pension benefits is not the same,SG.AGE.PAPN.EQ,Guinea,GIN,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
33472,The age at which men and women can retire with partial pension benefits is not the same,SG.AGE.PAPN.EQ,Guinea-Bissau,GNB,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
33473,The age at which men and women can retire with partial pension benefits is not the same,SG.AGE.PAPN.EQ,Guyana,GUY,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
33474,The age at which men and women can retire with partial pension benefits is not the same,SG.AGE.PAPN.EQ,Haiti,HTI,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
33475,The age at which men and women can retire with partial pension benefits is not the same,SG.AGE.PAPN.EQ,Honduras,HND,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
33476,The age at which men and women can retire with partial pension benefits is not the same,SG.AGE.PAPN.EQ,"Hong Kong SAR, China",HKG,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
33477,The age at which men and women can retire with partial pension benefits is not the same,SG.AGE.PAPN.EQ,Hungary,HUN,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
33478,The age at which men and women can retire with partial pension benefits is not the same,SG.AGE.PAPN.EQ,Iceland,ISL,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
33479,The age at which men and women can retire with partial pension benefits is not the same,SG.AGE.PAPN.EQ,India,IND,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
33480,The age at which men and women can retire with partial pension benefits is not the same,SG.AGE.PAPN.EQ,Indonesia,IDN,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
33481,The age at which men and women can retire with partial pension benefits is not the same,SG.AGE.PAPN.EQ,"Iran, Islamic Rep.",IRN,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
33482,The age at which men and women can retire with partial pension benefits is not the same,SG.AGE.PAPN.EQ,Iraq,IRQ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
33483,The age at which men and women can retire with partial pension benefits is not the same,SG.AGE.PAPN.EQ,Ireland,IRL,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
33485,The age at which men and women can retire with partial pension benefits is not the same,SG.AGE.PAPN.EQ,Israel,ISR,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
